"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Nauru","NRU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","2.987155233","","","","","","","","","","54","","","","","","62.38512451","","","","",
"Nueva Zelandia","NZL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.285941241","0.631215367","3.168718848","4.88424078","8.041899368","14.6015244","31.63626081","41.49448266","47.37955654","53.24101529","59.08075328","60.96253987","61.84762781","62.72021237","69","69.76","72.03","79.7","80.46","81.23","81.64447018","82.78","84","85.2","86.5","87.7","89","90.2","91.5","",
"Miembros OCDE","OED","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.234459168180993","0.378398524050121","0.595669627066591","0.845864683299273","1.71005678495018","3.22328955556527","5.89657620588731","9.23330736375979","13.8317435050697","19.9824298989794","26.977549284915","32.3282793724703","40.2291328434299","44.3748736469167","49.0693046315525","52.6320101108423","55.1652581974885","60.4799730773756","62.5976640567772","64.1120463983223","66.5393719503825","67.5416961974207","70.1931882086105","71.529156133675","73.1352703768472","75.678338922766","79.8591168820483","81.494911158837","83.1799580809788","84.8663993532016","86.2227357182343","",
"Omán","OMN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.439792805","0.862725306","2.515665987","3.520421417","5.893841521","6.873396039","7.255742945","6.75885217","6.68358142","8.299716673","16.68","20","26.8","35.8278","48","60","66.45","70.22","73.53","76.84539047","80.18563573","85.5","90.3","95.23229321","",
"Otros Estados pequeos","OSS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00745808201102459","0.0299590990496142","0.0657637227585629","0.194588177578796","0.435132191283763","0.845440586154307","1.45436612892865","2.49195145256516","3.2994313289233","5.31221054704077","6.55546479948952","8.49213012572678","9.77761812828775","11.4875311595228","12.7510733874847","14.1358978965896","15.975660220386","18.558521470283","20.4774723386441","23.8517621013314","27.2476416266817","30.5085882958987","35.4039987930709","39.422868378582","43.4178199347679","47.3687344300502","51.0286429029512","58.8799892537292","60.4633545572016","61.5074227352778","",
"Pakistán","PAK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.000122702","0.00299173","0.027549238","0.043947719","0.055357238","","1.318550779","2.577426737","5.041158126","6.164320985","6.332329098","6.5","6.8","7","7.5","8","8","8.1","9","10","11","12.38544676","13.78","15.34","17.07090203","25","",
"Panamá","PAN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.007636899","0.056123043","0.219998526","0.539065541","2.750648071","3.836864509","6.554796477","7.268399878","8.518077815","9.987424077","11.14086254","11.48400928","17.34956617","22.29","33.82","39.08","40.1","42.7","40.30189522","44.03","44.92","51.20542499","54","59.9506309","61.80553132","63.62841477","64.25","",
"Perú","PER","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.008504578","0.033412305","0.24623258","0.403429701","1.19038044","1.952497608","3.076430611","7.578762957","8.96694917","11.6","14.1","17.1","20.7","25.2","30.57","31.4","34.77","36.01","38.2","39.2","40.2","40.85260091","45.46174069","50.45041218","55.05433424","59.95050106","65.25179881","71.10782643",
"Filipinas","PHL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.005844253","0.028585702","0.055946029","0.136912963","1.103405994","1.431608803","1.982253196","2.52400566","4.332275746","4.857672267","5.243628452","5.397636329","5.740586325","5.97","6.22","9","25","29","30.8","32.7","34.7","36.9","39.2","41.6","44.1","43.02661187","49.8","",
"Palau","PLW","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","20.24393947","21.60152718","26.97033263","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.002067023","0.100588321","0.234958542","0.667113315","0.835249302","0.904103545","1.321656935","1.374404668","1.507912772","1.716190476","1.754487261","1.790559361","1.15","1.61","1.28","2","3.5","5.1","6.5","7.9","9.601538462","11.20919659","","","","",
"Polonia","POL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005229468","0.052127181","0.129961704","0.389098144","0.647752333","1.295200255","2.073465474","4.102272002","5.45644373","7.285428708","9.900669707","21.15","24.87","32.53","38.81","44.58","48.6","53.13","58.97","62.32","61.94999897","62.30999727","62.8492","66.6","67.99698716","73.3007041","75.98536595","77.54173454","80.43590724","83.18488715","85.37490811",
"previa al dividendo demográfico","PRE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000126136358029008","0.000377490072541013","0.00487431196990747","0.0140708305362041","0.0288824112538799","0.07413610007805","0.124009808614737","0.187167964364056","0.361293882390239","0.64065707844696","0.96706262585864","1.68796379640438","2.40087470688808","3.16928297380405","3.40978199662416","4.01929729598228","5.03160260649462","6.08135442664282","7.32211829825724","8.81810366428969","10.9052445728192","12.9909457295642","16.5564943627143","19.1310473936756","22.3675927870788","24.2681459851223","25.2523219050234","",
"Puerto Rico","PRI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.027254662","0.135102783","0.268160428","1.331822159","2.647646679","5.265682651","10.47464821","15.63003092","17.54764757","19.70702566","22.13073823","23.40005045","25.44241821","27.86","38","41.5","45.3","48","68.9999826","68.99999","69","63.46633538","68.6438072","68.74077314","70.85639974","77.73643937","","",
"Corea, República Popular Democrática de","PRK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Portugal","PRT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.10023057","0.250426501","0.450161608","0.718905754","1.494334529","2.98087767","4.953001955","9.870446442","14.74233784","16.43046769","18.08713656","19.37","29.67","31.78","34.99","38.01","42.09","44.13","48.27","53.3","55.24999688","60.33999749","62.0956","64.59","68.63286148","70.42356709","73.79121395","74.66096815","75.34637794","78.26166044","82.30902804",
"Paraguay","PRY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.020359612","0.099576719","0.194904951","0.38165732","0.747630712","1.098793836","1.794969598","2.111942082","3.452438431","7.907007861","7.962073884","11.21","14.27","18.9","19.8","24.76351588","29.34","36.9","43","49.71630466","53.40412748","61.07575622","64.99354302","68.51762842","73.95751114","77.01838621",
"Ribera Occidental y Gaza","PSE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","1.111306207","1.836854839","3.100092235","4.130616356","4.400904826","16.005","18.41","21.176","24.358","32.23","37.4","41.08","43.4","46.6","53.67","56.7","59.9","63.3","64.39999371","70.6225837","74.6","",
"Estados pequeos de las Islas del Pacfico","PSS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.0028538027833535","0.00334349739918022","0.0152563877044405","0.132181306345431","0.285948065314149","0.611475105390706","0.869306093073965","1.4567183606461","1.88046779296674","4.00181686896389","4.56452278663028","5.19942823962981","5.63056249809157","6.55227336218834","7.44721913127485","8.73199965910969","10.9042809659244","12.9845872520815","17.6429539856988","20.6880193209782","21.9648244991384","24.6382986022511","27.8871235790206","31.7141220139161","39.1541686807383","","","","",
"posterior al dividendo demográfico","PST","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.268184008278379","0.433871053269367","0.686176732116044","0.974165326848734","1.96528213048917","3.70828409584275","6.80185780427062","10.6511348518541","15.8764996502362","22.8970916477078","30.5391674566413","36.6397357542189","44.6878224739004","49.7834196514628","54.9729518709837","58.5016687047896","60.4128645049791","65.6554813486309","67.6400527889352","68.8423346012241","70.9550005933354","71.3990681585278","74.2081242577465","75.6969819554253","77.3696289268783","78.6799700498259","83.1812572109828","84.4115490599948","85.9267714699991","87.5123173478682","88.5902934081904","",
"Polinesia Francesa","PYF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.090971944","0.21438525","1.316164696","3.448900232","6.357063545","6.251588946","8.200216486","14.12429379","17.88453743","21.54218547","25.10796425","28.59","33.87","44.6","49","49","52.87663059","56.8","60.68","64.56020975","68.44041949","72.70389531","","","","",
"Qatar","QAT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.190209535","0.930185833","3.083749186","3.52002985","4.070728915","4.863679179","6.170268561","10.22612893","19.24233642","20.70164785","24.73349378","28.97411271","37","44.3","53.1","69","69","69.3","85.3","91.49","92.88482645","95.12466217","97.38884917","99.65284913","99.65280421","99.65284913","",
"Rumania","ROU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.003703214","0.026300162","0.074952756","0.221622649","0.445444676","2.237649473","2.697580217","3.613717291","4.538669029","6.58","8.9","15","21.5","24.66","28.3","32.42","36.6","39.93","40.00999678","45.87999425","49.7645","54.08","55.76315563","59.50395129","63.74728218","70.68127793","73.65747575","78.45526741","83.59043346",
"Federación de Rusia","RUS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.000672532","0.013447238","0.053817493","0.148151042","0.26975293","0.472963763","0.812744451","1.018984614","1.977230109","2.944367787","4.128271818","8.298860616","12.8593889","15.2266732","18.02327746","24.66","32","42.55","49","58","66","67.97","70.52","70.09924123","73.09143462","76.00813853","80.86472187","82.64216156","84.99467026","88.21384578",
"Rwanda","RWA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000883372","0.001625791","0.011763573","0.067176482","0.06283146","0.24067241","0.292784719","0.356918467","0.430854243","0.556041165","","2.115387178","4.5","7.7","8","7","8.023854277","9","10.6","18","20","17.2","25","26","23.8","",
"Asia meridional","SAS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","8.47207838687609E-05","0.000165773394396934","0.000851278280873439","0.0199772666301139","0.0405637481805442","0.0600382436706591","0.116990401523534","0.226072840294976","0.475420661844925","0.67068291101365","1.47690181466886","1.87425117307681","2.22430759837525","2.58691677115274","3.02063649719987","4.00762401449404","4.43226331913669","5.14247314120649","7.1692075913464","9.22073937359425","10.0980444993938","11.3030458223026","12.8305507094651","14.1607758343666","16.1171075081254","17.8784091477388","19.8273855764518","27.2505893717961","38.5341337283132","",
"Arabia Saudita","SAU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.010956134","0.026732651","0.052099031","0.101429893","0.49358534","2.210691809","4.681053166","6.38470502","8.001582891","10.234533","12.70503599","19.45955435","30","36","38","41","47.5","54","60.5","64.71365737","69.6162358","74.87927469","94.17559961","93.31000185","95.7247356","97.8623325","100",
"Sudán","SDN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.001231819","0.004805071","0.008794581","0.025785032","0.140185224","0.439477639","0.538471703","0.791561615","1.292040678","","8.66","","","","","","","","","14.09999994","18.6","24.6","25.9","28.4","",
"Senegal","SEN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.000692848","0.011238219","0.027347441","0.079871379","0.311090952","0.403967486","0.983794059","1.006454537","2.10143643","4.38602398","4.786684083","5.611738652","6.89","7.12","7.5","8","9.8","10.8","13.1","17.7","21.7","25.66476804","29.64312367","35.3","39.5","42.6","",
"Singapur","SGP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.161504498","0.471368155","0.763278139","1.185203797","2.873418722","8.34995903","13.47162042","19.59076716","24.15543693","36","41.67042518","47","53.83794329","62","61","59","69.9","69","69","71","71","72","80.90205685","82.1","83.2","84.45226789","84.45226789","88.16563603","88.94925269","92.00434653","",
"Islas Salomón","SLB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.02487191","0.268683585","0.391923246","0.508292797","0.494541498","0.481296806","0.468551964","0.501919843","0.555609882","0.649672673","0.844307573","1.646347989","2","3","4","5","6","6.9974","8","9","10.00046498","11.00090227","11.92422906","","","","",
"Sierra Leona","SLE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.002506116","0.004987835","0.014805065","0.048490656","0.118254246","0.160264445","0.176198957","0.190173282","0.203007681","0.21539161","0.227669467","0.239834699","0.25","0.26","0.58","0.9","2.5","4","6.057298984","6.344421603","11.77318438","13.23693043","15.8","16.8","18","",
"El Salvador","SLV","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.086389581","0.256960679","0.425253672","0.845428741","1.177397269","1.5","1.9","2.5","3.2","4.2","5.5","6.11","10.08","12.11","15.9","18.9","20.32138772","23.1093","24.76171215","26.80260496","28.99707305","33.8207289","43.8","50.49119319","54.60137027","",
"San Marino","SMR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1.362132711","1.428075186","1.41854848","1.408557941","42.80331575","48.79949531","50.34166909","50.83483994","50.00345304","50.56634304","50.2595642","50.20865936","50.36482211","54.52","54.21","","49.6","","","","","","60.18230126","","","","",
"Somalia","SOM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00150955","0.002948713","0.00716442","0.013910394","0.02","0.079039179","0.115614213","0.376198003","1.053454744","1.077327839","1.100216368","1.122235622","1.142687372","1.160610542","","1.25","1.3767","1.5","1.63","1.76","1.88","2.004048698","","","","",
"Serbia","SRB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","26.3","27.2","33.15","35.6","38.1","40.9","42.2","48.1","53.45036418","62.07508046","65.3170254","67.05684137","70.33083553","73.36070915","77.41677362","78.36804077","81.16588116",
"África al sur del Sahara (excluido altos ingresos)","SSA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00103353108232207","0.00300645429140844","0.00872565599783131","0.0189140474858541","0.0516269095580683","0.072239921157922","0.134945763092731","0.24444651395623","0.373264209407416","0.51608145917158","0.655311985260344","0.837585115247032","1.11326183139986","1.49265011420369","2.0132204805788","2.65532577778128","3.3661405682563","3.66493829912678","4.31299810023941","6.13405945063333","7.59275285086043","9.28081023536209","11.1552596965179","13.3650541796102","16.0992822486337","18.5827324738236","20.9628138316541","24.6822490889968","26.1847203659418","29.340636782129","",
"Sudán del Sur","SSD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.6","3","3.5","4.1","4.8","5.6","6.5","",
"África al sur del Sahara","SSF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00103339006294407","0.00300605109319489","0.00872450649445177","0.0189115927178311","0.0516203035316193","0.0723178856418828","0.135088535529205","0.244727114553212","0.373976532861205","0.516909537706239","0.656544940051198","0.839168617392893","1.11483294800094","1.49527027233515","2.01588847155429","2.65915703173474","3.36999838568923","3.669101868449","4.31299810023941","6.13796784399575","7.59663525203002","9.28488742007677","11.1593890969573","13.3689854263355","16.103184137443","18.5864117794462","20.9664317037232","24.6867424155325","26.1896097401722","29.3457584337183","",
"Pequeños Estados","SST","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00513594306910263","0.0206927877370096","0.0457314303766751","0.138748567059046","0.343854478460343","0.71458639350455","1.24126856541821","2.22792775916275","3.05343308025286","4.79832718514821","6.31201276544655","8.67746974856235","10.2246088990241","11.9130883536362","13.3864099834775","15.0415428441469","17.1744025157816","19.7724364436029","22.1449961910107","25.4683532812363","29.5741191513317","32.1838911988352","36.3571560791276","40.1425077434449","43.7360799007591","47.369856194445","51.5425246166044","59.8514310699407","60.6608794470715","61.8598855490303","",
"Santo Tomé y Príncipe","STP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","0.295847047","0.363203161","4.638516816","6.310917888","7.580665169","10.16184431","13.32285269","13.75948422","14.18201978","14.5904832","15.48","16.41","18.75","20.1612","21.5724","23","24.41","25.82","28","29.9312292","31.9","32","33","",
"Suriname","SUR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.114720735","0.226306297","1.003086936","1.670148436","1.891871357","2.506411052","3.064448389","4.161568745","4.719875395","6.076047814","6.403086288","9.499626942","14.11","21.06","31.36","31.59","32","34.6812","37.4","40.08","42.76382778","45.4","48.94517397","53.8","68.75","70.06","",
"República Eslovaca","SVK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.127829232","0.318509704","0.523210163","0.783290109","1.173381014","2.689809786","5.437758139","9.426803201","12.52832185","40.14","43.04","52.89","55.19","56.08","61.8","66.05","70","75.71","74.43999717","76.70999012","77.8826","79.98","77.63468203","80.47585728","81.62566752","80.44892248","82.8536605","89.9209082","88.92562911",
"Eslovenia","SVN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.409792399","1.071570172","2.898985609","5.072272271","7.591923004","10.10460285","12.61093843","15.11025956","30.17591047","27.83888542","31.85479301","40.81","46.81","54.01","56.74","58","64","70","67.33999481","68.34997453","72.6756","71.59","73.09865997","75.49850426","78.88542636","79.7499766","83.1083578","86.60130109","89.00399524",
"Suecia","SWE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.584192066","1.160519453","1.497871352","1.716364182","3.412810096","5.098024244","9.04359976","23.72794756","33.46751233","41.43278316","45.68765221","51.76566494","70.57","79.13","83.89","84.83","87.76","82.01","90","91","90","92.76998606","93.17998801","94.7836","92.52","90.61019664","89.65094761","93.00626697","89.24696316","94.49344341","94.53943122","88.30778589",
"Eswatini","SWZ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00103175","0.050399009","0.088545986","0.096099605","0.4707176","0.926191777","1.28159005","1.816203807","2.437073851","3.228685073","3.696961073","3.696538789","4.1","6.85","8.94","11.04","18.13","20.78178258","24.7","25","25.64304231","28.57","30.3","","","","",
"Sint Maarten (Dutch part)","SXM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.651474286","1.28295593","2.526177514","6.229054803","7.395629183","11.01510293","14.30417083","14.59250432","24.27213922","25.41326815","34.95197117","38.38","40.44","","41","43.16400446","47.076","50.4","51.25470199","54.25961786","56.51470815","58.76981124","70.1","75","79","",
"República Árabe Siria","SYR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.032607814","0.063687286","0.124295462","0.18169858","0.35375913","2.093101019","3.397972614","4.321593778","5.648106049","7.832551569","11.5","14","17.3","20.7","22.5","24.3001","26.2","28.09","29.97979724","31.86962727","32.7","33.77","34.65","35.78","",
"Islas Turcas y Caicos","TCA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.000658168","0.004268504","0.012321728","0.035707076","0.045934134","0.166069665","0.320308555","0.360920107","0.3992577","0.581045764","0.847224521","1.19","1.5","1.7","1.9","2.1","2.5","2.9","3.5","5.8","7.4","8","9.8","10.4","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.8024948232561E-06","2.36745293990459E-05","0.000886395214654447","0.00369290931439659","0.0120766559468346","0.0338077118690688","0.0959866028300416","0.328631508382432","0.864039264095182","1.91735171674583","2.81515384761642","4.45901842619512","5.82819761367453","6.96321551491921","8.42001224035933","10.297524743406","14.5495856391645","19.4736751392307","24.0220802784506","29.2810420774095","32.7444260742306","36.1383467724071","38.7347318202187","41.1713473674279","44.1188770145273","47.6525541033024","50.0553228022824","55.7320146058142","60.5497308151206","66.4158746172715","72.3953961642717",
"Europa y Asia central (BIRF y la AIF)","TEC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000472386045460879","0.00493506962730956","0.0189748332121404","0.0671962144495823","0.139804192040064","0.298718443413076","0.535307742765141","1.01751089946996","1.5292879792585","2.49890467085291","3.60470064928487","6.61026813946281","9.12232175199336","12.9250947066374","15.0176218643342","17.80240609988","23.0267435544169","28.3021224398018","34.7986628818817","40.0674086171014","45.4618961178133","50.7910236892913","53.729481459667","57.7567826908073","59.57277787784","63.3908386343976","67.0237933089931","73.3435698801773","77.1943903120854","80.2476038215867","85.2728079765725",
"Togo","TGO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010929139","0.211139465","0.305583935","0.590363264","0.8","0.9","1","1.2","1.5","1.8","2","2.2","2.4","2.6","3","3.5","4","4.5","5.7","7.12","11.31","12.36022497","15.5","19.3","24","",
"Tailandia","THA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.22E-05","0.000343725","0.013580966","0.038614321","0.074825338","0.115472136","0.360522185","1.091218985","2.426242432","3.689041279","5.556326121","7.531250335","9.299027238","10.67730332","15.02600436","17.16071472","20.03","18.2","20.1","22.4","23.66992562","26.46","28.94","34.89","39.31612674","47.50496562","52.89192934","56.81748093","66.65241946","77.84374066","85.26960482",
"Tayikistán","TJK","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0.032791858","0.048599595","0.051259133","0.055462827","0.064583777","0.077479907","0.298690024","3.772406207","7.197619518","8.78","10.07","11.55","13.03","14.51","16","17.49","18.98","20.47","21.96","","","","",
"Turkmenistán","TKM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0.04502077","0.133282183","0.175209518","0.302132016","0.425182632","0.754053983","0.997256559","1.319573118","1.406360688","1.75","1.95","3","5","7.1958","9.6","12.2","14.99677482","17.99032446","21.25099741","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00228779502523589","0.00994651733464411","0.0218374125873942","0.0443263171377361","0.106473583297672","0.314527848627125","0.61391698904408","1.23802915001661","2.05911716003206","3.8920368142382","5.62958404250136","8.86988667735401","11.3046950237852","14.4424949701163","16.6811807513414","20.8961573983554","23.9263463849827","26.7107845204034","31.3098323080283","35.0107408710401","39.7339541927902","43.42089819306","46.4333666469123","49.0204222029519","54.6316329585876","57.7109619200016","62.3817688051903","65.4594059230769","68.6230460191507","73.8739459473518","",
"Timor-Leste","TLS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","0.099031768","0.5","1","1.5","2","3","4","7","11","17.5","18.6","21.2","24.2","27.6","29","29.1","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.000244978222058689","0.00201440534015163","0.0114393864328193","0.0268616967123388","0.0800187047906458","0.170264117237799","0.438810677556282","0.867364674971887","1.14949572990155","2.81531473224847","4.04095061651503","7.52090877347345","8.50901699757937","9.87618685764953","11.8649887154913","14.9798498375452","17.6160477341051","20.5177527974921","22.7845737152383","25.7821137395735","29.4936729415444","34.5347066716139","39.000079674406","44.7564924292214","50.8782060711132","55.1548838027954","61.7628911519315","70.9044102941834","",
"Tonga","TON","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.12323112","0.163793456","0.510866122","0.765134358","1.01796712","2.434398044","2.825371839","2.907297316","2.985817368","3.952373895","4.907782762","5.853944095","7.179865329","8.110769944","10","16","25","30","32.75396061","35.95444145","38.65127243","39.95","41.24872764","","","","",
